TimeMicros;AckRecieved;CurrentWidow_Bytes;Difference_Micros;MinDelay_Micros;OurDelay_Micros;Their_Difference_Micros;Their_MinDelay_Micros;Their_Delay_Micros;OffTarget_Micros;DelayFactor;WindowFactor;Gain_Bytes;PacketRtt_Millis;RttVar_Millis;Rtt_Millis;AdvertisedWindow_Bytes;MaxWindow_Bytes;BytesSend;SACK
0;2;2944;12174;12174;0;-11764;-11764;0;100000;1.0;0.9813333333333333;2944;0;0;0;2942528;4444;-40
16026;4;2944;12164;12327;-163;-11927;-11927;0;100163;1.00163;0.33123312331233123;995;1;249;876;2942528;5439;1412
30728;6;2944;12168;12171;-3;-11930;-11930;0;100003;1.00003;0.2706379849236992;811;0;405;767;2942528;6250;4316
46882;8;2944;12225;12171;54;-11876;-11930;54;99946;0.99946;0.23552;706;0;495;672;2942528;6956;7220
61745;10;2944;12217;12196;21;-11955;-11955;0;99979;0.99979;0.21161587119033928;634;0;539;588;2942528;7590;10124
77792;12;2944;12232;12196;36;-11927;-11955;28;99964;0.99964;0.19393939393939394;581;0;551;515;2942528;8171;13028
93425;14;2944;12190;12190;0;-11937;-11955;18;100000;1.0;0.18014930853016767;540;0;542;451;2942528;8711;15932
109329;16;2944;12195;12190;5;-11909;-11955;46;99995;0.99995;0.16898174721616346;506;0;520;395;2942528;9217;18836
124698;18;2944;12245;12190;55;-11908;-11955;47;99945;0.99945;0.1597048931322556;478;0;489;346;2942528;9695;21740
141193;20;2944;12238;12190;48;-11887;-11955;68;99952;0.99952;0.1518308406395049;455;0;454;303;2942528;10150;24644
156299;22;2944;12188;12188;0;-11938;-11955;17;100000;1.0;0.14502463054187192;435;0;417;266;2942528;10585;27548
171779;24;2944;12172;12182;-10;-11965;-11965;0;100010;1.0001;0.13906471421823335;417;0;380;233;2942528;11002;30452
187211;26;2944;12189;12195;-6;-11978;-11978;0;100006;1.00006;0.1337938556626068;401;0;344;204;2942528;11403;33356
203079;28;2944;12163;12163;0;-11914;-11978;64;100000;1.0;0.12908883627115672;387;0;309;179;2942528;11790;36260
218709;30;2944;12195;12163;32;-11929;-11978;49;99968;0.99968;0.12485156912637829;374;0;277;157;2942528;12164;39164
234268;32;2944;12178;12163;15;-11941;-11978;37;99985;0.99985;0.12101282472870767;362;0;247;138;2942528;12526;42068
250055;34;2944;12186;12163;23;-11841;-11978;137;99977;0.99977;0.11751556761935175;352;0;220;121;2942528;12878;44972
265818;36;2944;12181;12163;18;-11950;-11978;28;99982;0.99982;0.11430346327069421;342;0;196;106;2942528;13220;47876
281364;38;2944;12209;12163;46;-11930;-11978;48;99954;0.99954;0.1113464447806354;333;0;174;93;2942528;13553;50780
297160;40;2944;12196;12163;33;-11921;-11978;57;99967;0.99967;0.10861063971076515;325;0;154;82;2942528;13878;53684
312540;42;2944;12227;12163;64;-11858;-11978;120;99936;0.99936;0.10606715665081423;317;0;136;72;2942528;14195;56588
328605;44;2944;12257;12163;94;-11860;-11978;118;99906;0.99906;0.10369848538217682;310;0;120;63;2942528;14505;59492
344428;46;2944;12301;12163;138;-11854;-11978;124;99862;0.99862;0.10148224750086177;304;0;106;56;2942528;14809;62396
360778;48;2944;12346;12163;183;-11796;-11978;182;99817;0.99817;0.09939901411303936;297;0;94;49;2942528;15106;65300
377014;50;2944;12484;12163;321;-11735;-11978;243;99679;0.99679;0.09744472395074805;291;0;83;43;2942528;15397;68204
392893;52;2944;12448;12163;285;-11742;-11978;236;99715;0.99715;0.09560303955315971;285;0;73;38;2942528;15682;71108
408096;54;2944;12257;12163;94;-11869;-11978;109;99906;0.99906;0.09386557837010585;281;0;65;34;2942528;15963;74012
423417;56;2944;12183;12163;20;-11939;-11978;39;99980;0.9998;0.09221324312472592;276;0;58;30;2942528;16239;76916
439556;58;2944;12169;12163;6;-11919;-11978;59;99994;0.99994;0.09064597573742225;271;0;51;27;2942528;16510;79820
455173;60;2944;12186;12163;23;-11918;-11978;60;99977;0.99977;0.08915808600847971;267;0;45;24;2942528;16777;82724
470935;62;2944;12225;12163;62;-11882;-11978;96;99938;0.99938;0.08773916671633784;263;0;40;21;2942528;17040;85628
486569;64;2944;12211;12163;48;-11906;-11978;72;99952;0.99952;0.0863849765258216;259;0;36;19;2942528;17299;88532
502722;66;2944;12233;12163;70;-11879;-11978;99;99930;0.9993;0.08509162379328285;255;0;32;17;2942528;17554;91436
518431;68;2944;12259;12163;96;-11876;-11978;102;99904;0.99904;0.08385553150279139;251;0;29;15;2942528;17805;94340
