TimeMicros;AckRecieved;CurrentWidow_Bytes;Difference_Micros;MinDelay_Micros;OurDelay_Micros;Their_Difference_Micros;Their_MinDelay_Micros;Their_Delay_Micros;OffTarget_Micros;DelayFactor;WindowFactor;Gain_Bytes;PacketRtt_Millis;RttVar_Millis;Rtt_Millis;AdvertisedWindow_Bytes;MaxWindow_Bytes;BytesSend;SACK
0;2;2944;12220;12220;0;-11697;-11697;0;100000;1.0;0.9813333333333333;2944;0;0;0;2942528;4444;-40
15807;4;2944;12209;12451;-242;-11939;-11939;0;100242;1.00242;0.33123312331233123;996;0;250;875;2942528;5440;1412
31904;6;2944;12251;12251;0;-11914;-11939;25;100000;1.0;0.27058823529411763;811;0;406;766;2942528;6251;4316
47494;8;2944;12201;12201;0;-11887;-11939;52;100000;1.0;0.23548232282834747;706;0;496;671;2942528;6957;7220
63683;10;2944;12204;12201;3;-11922;-11939;17;99997;0.99997;0.21158545350007188;634;0;539;588;2942528;7591;10124
79717;12;2944;12193;12193;0;-11895;-11939;44;100000;1.0;0.19391384534316955;581;0;551;515;2942528;8172;13028
95759;14;2944;12189;12189;0;-11904;-11939;35;100000;1.0;0.18012726382770436;540;0;542;451;2942528;8712;15932
111890;16;2944;12187;12187;0;-11938;-11939;1;100000;1.0;0.1689623507805326;506;0;520;395;2942528;9218;18836
127589;18;2944;12208;12187;21;-11886;-11939;53;99979;0.99979;0.15968756780212628;478;0;489;346;2942528;9696;21740
143535;20;2944;12238;12187;51;-11911;-11939;28;99949;0.99949;0.15181518151815182;455;0;454;303;2942528;10151;24644
159801;22;2944;12269;12187;82;-11857;-11939;82;99918;0.99918;0.1450103438084918;434;0;417;266;2942528;10585;27548
176376;24;2944;12323;12187;136;-11786;-11939;153;99864;0.99864;0.13906471421823335;416;0;380;233;2942528;11001;30452
192629;26;2944;12372;12187;185;-11736;-11939;203;99815;0.99815;0.13380601763476047;400;0;344;204;2942528;11401;33356
208648;28;2944;12400;12187;213;-11735;-11939;204;99787;0.99787;0.1291114814489957;386;0;309;179;2942528;11787;36260
224479;30;2944;12467;12187;280;-11700;-11939;239;99720;0.9972;0.12488334605921778;373;1;277;157;2942528;12160;39164
240166;32;2944;12358;12187;171;-11723;-11939;216;99829;0.99829;0.12105263157894737;362;0;247;138;2942528;12522;42068
255719;34;2944;12299;12187;112;-11788;-11939;151;99888;0.99888;0.1175531065325028;352;0;220;121;2942528;12874;44972
271263;36;2944;12331;12187;144;-11828;-11939;111;99856;0.99856;0.1143389777846823;342;0;196;106;2942528;13216;47876
287126;38;2944;12326;12187;139;-11724;-11939;215;99861;0.99861;0.11138014527845036;333;0;174;93;2942528;13549;50780
302605;40;2944;12352;12187;165;-11759;-11939;180;99835;0.99835;0.10864270425861687;325;0;154;82;2942528;13874;53684
317804;42;2944;12343;12187;156;-11808;-11939;131;99844;0.99844;0.10609773677382153;317;0;136;72;2942528;14191;56588
333496;44;2944;12250;12187;63;-11864;-11939;75;99937;0.99937;0.10372771474878444;310;0;120;63;2942528;14501;59492
348891;46;2944;12192;12187;5;-11902;-11939;37;99995;0.99995;0.10151024067305703;304;0;106;56;2942528;14805;62396
364612;48;2944;12206;12187;19;-11909;-11939;30;99981;0.99981;0.0994258696386356;298;0;94;49;2942528;15103;65300
380736;50;2944;12443;12187;256;-11878;-11939;61;99744;0.99744;0.09746407998410912;291;0;83;43;2942528;15394;68204
396006;52;2944;12265;12187;78;-11828;-11939;111;99922;0.99922;0.0956216707808237;286;0;73;38;2942528;15680;71108
411676;54;2944;12255;12187;68;-11867;-11939;72;99932;0.99932;0.09387755102040816;281;0;65;34;2942528;15961;74012
427776;56;2944;12283;12187;96;-11862;-11939;77;99904;0.99904;0.09222479794499092;276;0;58;30;2942528;16237;76916
443435;58;2944;12300;12187;113;-11820;-11939;119;99887;0.99887;0.09065714109749339;271;0;51;27;2942528;16508;79820
459431;60;2944;12348;12187;161;-11749;-11939;190;99839;0.99839;0.08916888781196995;267;0;45;24;2942528;16775;82724
475470;62;2944;12436;12187;249;-11608;-11939;331;99751;0.99751;0.08774962742175857;262;1;40;22;2942528;17037;85628
490547;64;2944;12522;12187;335;-11725;-11939;214;99665;0.99665;0.08640018782649528;258;0;36;20;2942528;17295;88532
505435;66;2944;12262;12187;75;-11896;-11939;43;99925;0.99925;0.08511130384504192;255;0;32;18;2942528;17550;91436
521243;68;2944;12217;12187;30;-11926;-11939;13;99970;0.9997;0.08387464387464387;251;0;29;16;2942528;17801;94340
536939;70;2944;12238;12187;51;-11913;-11939;26;99949;0.99949;0.08269198359642717;247;0;26;14;2942528;18048;97244
552754;72;2944;12265;12187;78;-11879;-11939;60;99922;0.99922;0.08156028368794327;244;0;23;13;2942528;18292;100148
568777;74;2944;12379;12187;192;-11731;-11939;208;99808;0.99808;0.08047233763393834;240;0;21;12;2942528;18532;103052
583304;76;2944;12194;12187;7;-11933;-11939;6;99993;0.99993;0.07943017483272177;238;0;19;11;2942528;18770;105956
599223;78;2944;12161;12179;-18;-11957;-11957;0;100018;1.00018;0.07842301545018647;235;0;17;10;2942528;19005;108860
615007;80;2944;12194;12179;15;-11914;-11957;43;99985;0.99985;0.07745330176269402;232;0;16;9;2942528;19237;111764
631445;82;2944;12209;12179;30;-11919;-11957;38;99970;0.9997;0.07651920777668035;229;0;15;8;2942528;19466;114668
647603;84;2944;12233;12179;54;-11850;-11957;107;99946;0.99946;0.07561902804890579;226;0;14;7;2942528;19692;117572
663380;86;2944;12225;12179;46;-11878;-11957;79;99954;0.99954;0.0747511679869998;224;0;13;7;2942528;19916;120476
679246;88;2944;12324;12179;145;-11889;-11957;68;99855;0.99855;0.07391042377987547;221;0;12;7;2942528;20137;123380
694703;90;2944;12209;12179;30;-11886;-11957;71;99970;0.9997;0.0730992700004966;219;0;11;7;2942528;20356;126284
710007;92;2944;12193;12182;11;-11960;-11960;0;99989;0.99989;0.07231283159756337;216;0;10;7;2942528;20572;129188
725640;94;2944;12166;12173;-7;-11967;-11967;0;100007;1.00007;0.07155356795644566;214;0;10;7;2942528;20786;132092
741763;96;2944;12265;12173;92;-11927;-11967;40;99908;0.99908;0.07081689598768402;212;0;10;7;2942528;20998;134996
757274;98;2944;12197;12173;24;-11939;-11967;28;99976;0.99976;0.07010191446804458;210;0;10;7;2942528;21208;137900
773048;100;2944;12164;12164;0;-11918;-11967;49;100000;1.0;0.06940777065258392;208;0;10;7;2942528;21416;140804
788760;102;2944;12185;12164;21;-11897;-11967;70;99979;0.99979;0.06873365707881958;206;0;10;7;2942528;21622;143708
804396;104;2944;12222;12164;58;-11877;-11967;90;99942;0.99942;0.06807880862084914;204;0;10;7;2942528;21826;146612
819630;106;2944;12267;12164;103;-11917;-11967;50;99897;0.99897;0.06744249977091542;202;0;10;7;2942528;22028;149516
835676;108;2944;12242;12164;78;-11875;-11967;92;99922;0.99922;0.06682404212820048;200;0;10;7;2942528;22228;152420
851429;110;2944;12272;12164;108;-11871;-11967;96;99892;0.99892;0.06622278207666007;198;0;10;7;2942528;22426;155324
867513;112;2944;12407;12164;243;-11703;-11967;264;99757;0.99757;0.06563809863551236;196;0;10;7;2942528;22622;158228
883301;114;2944;12466;12164;302;-11665;-11967;302;99698;0.99698;0.06506940146759792;194;1;9;7;2942528;22816;161132
898454;116;2944;12400;12164;236;-11717;-11967;250;99764;0.99764;0.06451612903225806;193;0;9;7;2942528;23009;164036
914062;118;2944;12267;12164;103;-11875;-11967;92;99897;0.99897;0.06397496631752793;191;0;9;7;2942528;23200;166940
929644;120;2944;12244;12164;80;-11897;-11967;70;99920;0.9992;0.06344827586206897;190;0;9;7;2942528;23390;169844
944862;122;2944;12322;12164;158;-11902;-11967;65;99842;0.99842;0.06293287729799059;188;0;9;7;2942528;23578;172748
961253;124;2944;12260;12164;96;-11881;-11967;86;99904;0.99904;0.06243107982017135;187;0;9;7;2942528;23765;175652
977462;126;2944;12237;12164;73;-11816;-11967;151;99927;0.99927;0.061939827477382706;185;0;9;7;2942528;23950;178556
992494;128;2944;12224;12164;60;-11943;-11967;24;99940;0.9994;0.061461377870563674;184;0;9;7;2942528;24134;181460
1008547;130;2944;12179;12164;15;-11920;-11967;47;99985;0.99985;0.060992790254412864;182;0;9;7;2942528;24316;184364
1025203;132;2944;12188;12164;24;-11518;-11967;449;99976;0.99976;0.06053627241322586;181;1;9;7;2942528;24497;187268
1039839;134;2944;12237;12164;73;-11882;-11967;85;99927;0.99927;0.06008899048863126;180;0;9;7;2942528;24677;190172
1055499;136;2944;12243;12164;79;-11862;-11967;105;99921;0.99921;0.05965068687441747;178;0;9;7;2942528;24855;193076
1071407;138;2944;12273;12164;109;-11822;-11967;145;99891;0.99891;0.059223496278414806;177;0;9;7;2942528;25032;195980
1087301;140;2944;12245;12164;81;-11875;-11967;92;99919;0.99919;0.05880472994566954;176;0;9;7;2942528;25208;198884
1102460;142;2944;12196;12164;32;-11884;-11967;83;99968;0.99968;0.058394160583941604;175;0;9;7;2942528;25383;201788
1118175;144;2944;12272;12164;108;-11886;-11967;81;99892;0.99892;0.05799156916046173;173;0;9;7;2942528;25556;204692
1138239;146;2944;12479;12164;315;-8380;-11967;3587;99685;0.99685;0.05759899827829081;172;4;8;7;2942528;25728;207596
1150679;148;2944;12246;12164;82;-11816;-11967;151;99918;0.99918;0.05721393034825871;171;0;8;7;2942528;25899;210500
1165278;150;2944;12280;12164;116;-11933;-11967;34;99884;0.99884;0.05683617128074443;170;0;8;7;2942528;26069;213404
